,0
22772,"[63, 532, 649, 40, 276, 229, 664, 613, 427, 580]"
22773,"[307, 235, 280, 43, 658, 501, 609, 157, 182, 641]"
22774,"[63, 532, 545, 448, 664, 579, 40, 613, 649, 498]"
22775,"[63, 532, 613, 664, 24, 57, 578, 35, 641, 418]"
22776,"[63, 57, 64, 24, 585, 584, 79, 352, 257, 532]"
22777,"[63, 664, 532, 613, 307, 452, 670, 607, 543, 513]"
22778,"[160, 105, 351, 30, 613, 494, 412, 318, 166, 436]"
22779,"[63, 532, 146, 671, 656, 404, 585, 563, 256, 366]"
22780,"[443, 88, 557, 233, 341, 79, 158, 331, 168, 681]"
22781,"[443, 557, 184, 341, 153, 690, 584, 111, 503, 434]"
22782,"[598, 664, 121, 351, 494, 612, 613, 570, 318, 375]"
22783,"[63, 532, 378, 671, 38, 258, 146, 613, 240, 585]"
22784,"[63, 532, 664, 613, 656, 54, 368, 671, 563, 46]"
22785,"[63, 433, 631, 538, 4, 336, 240, 595, 55, 256]"
22786,"[63, 532, 228, 139, 327, 31, 631, 316, 613, 664]"
22787,"[57, 664, 647, 548, 584, 79, 585, 352, 394, 443]"
22788,"[63, 173, 57, 24, 607, 376, 307, 201, 137, 7]"
22789,"[357, 525, 559, 44, 292, 50, 373, 639, 420, 601]"
22790,"[63, 612, 121, 664, 613, 375, 242, 570, 429, 390]"
22791,"[193, 35, 561, 32, 370, 113, 360, 612, 512, 460]"
22792,"[391, 63, 107, 35, 130, 641, 418, 282, 638, 585]"
22793,"[598, 291, 258, 243, 233, 54, 38, 61, 581, 668]"
22794,"[63, 612, 121, 308, 570, 660, 429, 532, 638, 681]"
22795,"[443, 557, 434, 391, 628, 591, 584, 352, 265, 88]"
22796,"[63, 592, 240, 404, 585, 310, 141, 514, 545, 77]"
22797,"[193, 414, 265, 460, 466, 160, 129, 378, 524, 512]"
22798,"[550, 121, 80, 677, 357, 525, 354, 553, 186, 612]"
22799,"[63, 532, 612, 121, 311, 54, 64, 570, 258, 613]"
22800,"[418, 282, 175, 641, 182, 606, 280, 235, 476, 201]"
22801,"[43, 176, 214, 513, 612, 514, 543, 609, 258, 153]"
22802,"[43, 147, 366, 404, 307, 240, 201, 176, 27, 394]"
22803,"[43, 176, 691, 214, 80, 221, 61, 153, 514, 218]"
22804,"[43, 176, 514, 258, 214, 153, 592, 691, 404, 612]"
22805,"[43, 176, 237, 214, 102, 670, 147, 668, 258, 221]"
22806,"[43, 153, 176, 114, 218, 443, 80, 617, 557, 691]"
22807,"[43, 147, 307, 201, 214, 607, 7, 176, 173, 501]"
22808,"[291, 564, 521, 659, 519, 551, 355, 605, 112, 210]"
22809,"[291, 310, 355, 564, 521, 112, 659, 609, 240, 568]"
22810,"[291, 43, 648, 109, 21, 153, 252, 127, 233, 659]"
22811,"[43, 166, 176, 144, 373, 243, 292, 64, 218, 214]"
22812,"[43, 153, 147, 240, 418, 585, 176, 514, 182, 79]"
22813,"[366, 404, 27, 256, 173, 585, 146, 647, 548, 197]"
22814,"[652, 498, 291, 249, 564, 659, 281, 551, 384, 355]"
22815,"[43, 366, 404, 27, 256, 173, 585, 146, 647, 548]"
22816,"[43, 176, 237, 214, 102, 64, 670, 147, 668, 258]"
22817,"[43, 233, 420, 239, 291, 675, 693, 397, 260, 109]"
22818,"[43, 176, 80, 258, 221, 61, 671, 38, 153, 146]"
22819,"[43, 659, 579, 652, 498, 291, 249, 553, 564, 551]"
22820,"[681, 598, 541, 486, 259, 495, 443, 402, 674, 675]"
22821,"[121, 80, 43, 166, 399, 677, 61, 373, 691, 457]"
22822,"[43, 176, 258, 175, 668, 671, 114, 240, 38, 214]"
22823,"[612, 121, 501, 157, 681, 107, 606, 280, 223, 201]"
22824,"[240, 307, 501, 641, 221, 309, 201, 280, 175, 609]"
22825,"[591, 402, 154, 409, 557, 80, 541, 502, 259, 432]"
22826,"[43, 443, 166, 176, 144, 218, 214, 153, 114, 624]"
22827,"[414, 457, 129, 297, 150, 442, 41, 382, 351, 233]"
22828,"[43, 153, 351, 218, 214, 176, 114, 611, 529, 414]"
22829,"[43, 404, 366, 27, 173, 146, 256, 548, 585, 647]"
22830,"[80, 443, 121, 591, 557, 409, 29, 308, 43, 617]"
22831,"[27, 366, 173, 256, 132, 404, 146, 678, 461, 416]"
22832,"[43, 237, 670, 214, 176, 307, 147, 656, 280, 641]"
22833,"[80, 557, 553, 239, 691, 611, 420, 121, 617, 694]"
22834,"[514, 612, 233, 592, 168, 691, 513, 595, 21, 176]"
22835,"[153, 43, 443, 176, 114, 79, 514, 214, 107, 223]"
22836,"[43, 176, 514, 214, 153, 691, 258, 592, 612, 112]"
22837,"[80, 43, 221, 61, 121, 218, 691, 617, 406, 268]"
22838,"[80, 121, 443, 221, 61, 43, 186, 136, 243, 551]"
22839,"[80, 121, 221, 366, 61, 197, 404, 43, 617, 268]"
22840,"[647, 548, 43, 394, 584, 514, 585, 366, 79, 153]"
22841,"[43, 366, 678, 173, 404, 599, 27, 256, 176, 585]"
22842,"[13, 681, 121, 483, 119, 495, 414, 14, 233, 586]"
22843,"[43, 166, 218, 214, 176, 153, 114, 144, 373, 443]"
22844,"[43, 176, 218, 214, 153, 114, 664, 541, 624, 391]"
22845,"[43, 221, 147, 80, 404, 366, 176, 61, 585, 214]"
22846,"[80, 121, 43, 677, 166, 218, 61, 382, 354, 694]"
22847,"[43, 214, 176, 147, 307, 240, 641, 201, 153, 607]"
22848,"[43, 153, 656, 218, 214, 176, 114, 624, 391, 369]"
22849,"[43, 80, 176, 258, 221, 61, 121, 671, 38, 153]"
22850,"[43, 443, 27, 404, 146, 366, 624, 173, 256, 514]"
22851,"[176, 43, 214, 514, 153, 592, 612, 258, 513, 114]"
22852,"[43, 176, 258, 671, 38, 243, 153, 146, 240, 585]"
22853,"[43, 280, 658, 641, 214, 175, 153, 182, 687, 449]"
22854,"[43, 80, 218, 153, 443, 166, 114, 617, 591, 557]"
22855,"[514, 43, 176, 153, 592, 214, 404, 366, 141, 585]"
22856,"[153, 147, 176, 157, 214, 280, 43, 114, 606, 201]"
22857,"[43, 404, 366, 173, 146, 27, 671, 256, 176, 585]"
22858,"[43, 366, 404, 147, 27, 240, 256, 173, 307, 176]"
22859,"[43, 176, 538, 568, 310, 207, 240, 514, 112, 153]"
22860,"[43, 214, 176, 465, 147, 307, 153, 513, 501, 201]"
22861,"[310, 514, 107, 355, 513, 609, 112, 592, 612, 176]"
22862,"[80, 121, 166, 677, 259, 601, 465, 185, 553, 385]"
22863,"[43, 147, 307, 201, 214, 607, 7, 176, 157, 237]"
22864,"[240, 622, 563, 514, 671, 146, 176, 641, 585, 280]"
22865,"[280, 609, 513, 641, 606, 501, 543, 235, 240, 157]"
22866,"[249, 498, 652, 208, 388, 522, 281, 384, 53, 619]"
22867,"[43, 366, 404, 27, 256, 173, 585, 146, 647, 548]"
22868,"[43, 391, 369, 171, 176, 218, 214, 153, 114, 349]"
22869,"[43, 214, 147, 153, 501, 157, 176, 280, 201, 193]"
22870,"[43, 80, 176, 166, 218, 121, 221, 61, 457, 258]"
22871,"[80, 259, 121, 443, 598, 402, 233, 591, 541, 557]"
22872,"[43, 214, 153, 687, 391, 176, 576, 388, 369, 218]"
22873,"[43, 176, 514, 153, 114, 214, 592, 168, 612, 258]"
22874,"[307, 240, 641, 471, 43, 388, 201, 309, 147, 280]"
22875,"[80, 121, 259, 553, 166, 43, 385, 432, 497, 677]"
22876,"[466, 233, 382, 677, 414, 514, 146, 457, 671, 366]"
22877,"[43, 176, 609, 235, 498, 388, 355, 214, 307, 501]"
22878,"[43, 366, 404, 514, 585, 146, 256, 240, 647, 548]"
22879,"[80, 121, 443, 166, 259, 677, 385, 465, 185, 233]"
22880,"[80, 121, 166, 694, 691, 553, 536, 472, 432, 409]"
22881,"[35, 585, 127, 107, 77, 570, 129, 575, 612, 121]"
22882,"[80, 121, 221, 43, 310, 551, 186, 61, 240, 355]"
22883,"[80, 121, 259, 677, 385, 166, 402, 617, 268, 525]"
22884,"[43, 176, 153, 252, 214, 114, 514, 112, 668, 538]"
22885,"[465, 291, 239, 193, 136, 414, 80, 186, 160, 457]"
22886,"[43, 166, 218, 214, 176, 153, 114, 29, 144, 624]"
22887,"[43, 221, 268, 147, 366, 404, 80, 61, 173, 176]"
22888,"[43, 176, 147, 38, 214, 237, 404, 307, 668, 670]"
22889,"[43, 80, 409, 150, 218, 432, 686, 497, 402, 154]"
22890,"[596, 541, 465, 185, 43, 385, 420, 402, 67, 601]"
22891,"[121, 80, 43, 399, 420, 239, 677, 550, 354, 694]"
22892,"[257, 64, 616, 229, 598, 296, 382, 442, 41, 90]"
22893,"[492, 489, 507, 384, 420, 369, 525, 73, 153, 483]"
22894,"[43, 366, 404, 27, 256, 173, 585, 146, 514, 647]"
22895,"[223, 584, 283, 557, 591, 687, 409, 110, 411, 163]"
22896,"[43, 176, 414, 214, 457, 218, 153, 114, 129, 166]"
22897,"[43, 420, 675, 483, 676, 292, 670, 243, 327, 414]"
22898,"[43, 221, 147, 80, 366, 214, 176, 404, 218, 197]"
22899,"[43, 80, 121, 218, 166, 153, 176, 694, 186, 214]"
22900,"[355, 564, 291, 112, 501, 307, 235, 609, 157, 659]"
22901,"[641, 280, 237, 307, 182, 240, 383, 201, 658, 147]"
22902,"[258, 612, 121, 561, 193, 241, 570, 671, 332, 665]"
22903,"[162, 237, 471, 280, 24, 641, 307, 503, 606, 670]"
22904,"[107, 598, 443, 260, 681, 612, 121, 388, 390, 123]"
22905,"[658, 280, 687, 282, 641, 307, 237, 606, 604, 150]"
22906,"[514, 21, 79, 585, 168, 153, 443, 240, 584, 548]"
22907,"[280, 4, 501, 641, 307, 237, 658, 606, 201, 471]"
22908,"[282, 658, 283, 687, 223, 418, 394, 584, 280, 604]"
22909,"[604, 658, 283, 394, 280, 687, 282, 182, 206, 201]"
22910,"[658, 355, 280, 307, 501, 157, 235, 182, 282, 609]"
22911,"[355, 658, 182, 485, 206, 112, 291, 449, 210, 107]"
22912,"[443, 681, 107, 79, 260, 223, 158, 88, 598, 153]"
22913,"[658, 206, 280, 307, 201, 418, 147, 235, 606, 388]"
22914,"[687, 57, 280, 201, 501, 175, 606, 604, 668, 658]"
22915,"[112, 355, 609, 449, 175, 291, 182, 501, 568, 157]"
22916,"[307, 388, 240, 612, 175, 121, 249, 471, 641, 201]"
22917,"[158, 326, 476, 355, 291, 175, 527, 604, 659, 182]"
22918,"[355, 501, 235, 609, 280, 157, 310, 309, 182, 658]"
22919,"[237, 670, 221, 280, 258, 668, 287, 641, 307, 671]"
22920,"[35, 585, 411, 418, 282, 77, 273, 127, 154, 641]"
22921,"[307, 201, 280, 641, 147, 102, 237, 240, 607, 309]"
22922,"[237, 280, 641, 307, 606, 670, 420, 513, 501, 201]"
22923,"[307, 240, 641, 237, 201, 471, 147, 309, 280, 383]"
22924,"[641, 307, 7, 201, 501, 157, 280, 513, 607, 543]"
22925,"[355, 501, 235, 310, 609, 157, 309, 280, 112, 564]"
22926,"[280, 641, 658, 182, 449, 606, 501, 157, 687, 206]"
22927,"[280, 641, 307, 237, 501, 240, 201, 513, 606, 147]"
22928,"[476, 88, 307, 328, 670, 501, 201, 237, 488, 385]"
22929,"[355, 307, 514, 112, 34, 309, 175, 609, 126, 501]"
22930,"[35, 258, 585, 38, 532, 243, 64, 54, 668, 656]"
22931,"[307, 309, 641, 201, 7, 280, 147, 157, 237, 240]"
22932,"[310, 564, 355, 291, 568, 248, 692, 112, 240, 659]"
22933,"[498, 652, 249, 579, 545, 448, 388, 307, 281, 24]"
22934,"[280, 641, 307, 237, 606, 501, 201, 471, 658, 157]"
22935,"[658, 283, 282, 394, 687, 223, 604, 584, 280, 201]"
22936,"[280, 641, 606, 307, 237, 658, 201, 501, 147, 157]"
22937,"[280, 501, 658, 235, 157, 606, 609, 182, 355, 418]"
22938,"[609, 471, 280, 235, 606, 307, 501, 658, 175, 157]"
22939,"[658, 498, 355, 501, 282, 104, 157, 235, 687, 210]"
22940,"[381, 691, 252, 340, 271, 473, 157, 641, 307, 237]"
22941,"[201, 307, 687, 607, 641, 147, 7, 418, 501, 282]"
22942,"[641, 237, 280, 307, 201, 418, 606, 147, 240, 235]"
22943,"[280, 606, 641, 307, 501, 237, 201, 157, 147, 658]"
22944,"[77, 585, 641, 418, 35, 498, 310, 273, 107, 248]"
22945,"[282, 557, 418, 687, 658, 280, 283, 182, 641, 394]"
22946,"[291, 355, 182, 521, 112, 658, 659, 307, 210, 280]"
22947,"[80, 674, 280, 641, 307, 237, 609, 606, 683, 136]"
22948,"[57, 24, 668, 471, 237, 607, 404, 313, 499, 249]"
22949,"[641, 307, 585, 383, 471, 418, 235, 388, 249, 592]"
22950,"[307, 471, 237, 280, 641, 157, 201, 658, 607, 388]"
22951,"[280, 641, 237, 307, 606, 658, 501, 201, 182, 175]"
22952,"[329, 678, 529, 27, 256, 631, 316, 228, 139, 366]"
22953,"[102, 175, 280, 147, 606, 641, 307, 237, 501, 201]"
22954,"[307, 658, 641, 201, 280, 147, 309, 206, 501, 237]"
22955,"[501, 609, 513, 235, 355, 309, 280, 248, 287, 602]"
22956,"[280, 606, 501, 157, 201, 641, 307, 543, 235, 182]"
22957,"[249, 522, 208, 388, 318, 122, 498, 585, 408, 455]"
22958,"[612, 121, 570, 598, 429, 107, 259, 260, 496, 185]"
22959,"[668, 57, 498, 355, 652, 291, 249, 310, 384, 112]"
22960,"[307, 280, 641, 501, 201, 157, 237, 606, 513, 543]"
22961,"[355, 501, 235, 310, 609, 564, 309, 157, 112, 291]"
22962,"[513, 609, 501, 235, 309, 355, 280, 240, 248, 310]"
22963,"[501, 307, 157, 609, 112, 513, 235, 107, 543, 641]"
22964,"[280, 641, 307, 609, 606, 237, 501, 201, 157, 147]"
22965,"[418, 602, 604, 283, 658, 394, 280, 687, 201, 282]"
22966,"[280, 641, 307, 691, 237, 201, 147, 240, 606, 271]"
22967,"[658, 576, 307, 501, 280, 604, 687, 641, 665, 316]"
22968,"[280, 606, 501, 235, 157, 182, 658, 641, 307, 201]"
22969,"[604, 658, 280, 283, 394, 687, 282, 606, 201, 602]"
22970,"[175, 307, 471, 498, 658, 476, 157, 443, 112, 235]"
22971,"[658, 307, 355, 235, 309, 501, 206, 471, 609, 157]"
22972,"[658, 280, 501, 157, 612, 121, 418, 282, 235, 182]"
22973,"[240, 307, 201, 309, 7, 147, 641, 607, 501, 280]"
22974,"[606, 280, 201, 147, 307, 641, 604, 658, 237, 501]"
22975,"[355, 235, 501, 307, 309, 658, 609, 157, 280, 498]"
22976,"[658, 280, 201, 206, 158, 307, 501, 157, 606, 235]"
22977,"[307, 280, 235, 501, 658, 157, 641, 471, 237, 609]"
22978,"[658, 307, 471, 237, 201, 280, 240, 687, 607, 157]"
22979,"[307, 235, 280, 641, 309, 501, 658, 612, 471, 240]"
22980,"[418, 602, 584, 79, 280, 443, 234, 206, 557, 604]"
22981,"[280, 237, 641, 307, 201, 606, 147, 658, 7, 240]"
22982,"[280, 641, 182, 418, 383, 307, 609, 449, 237, 606]"
22983,"[291, 659, 564, 127, 668, 57, 66, 252, 281, 112]"
22984,"[612, 529, 396, 592, 168, 141, 156, 527, 213, 533]"
22985,"[439, 245, 443, 275, 58, 424, 617, 334, 630, 349]"
22986,"[234, 394, 147, 79, 443, 557, 584, 604, 658, 201]"
22987,"[658, 182, 641, 235, 206, 280, 585, 383, 388, 282]"
22988,"[641, 307, 280, 418, 237, 182, 201, 471, 383, 687]"
22989,"[307, 641, 471, 280, 240, 235, 658, 388, 309, 237]"
22990,"[280, 641, 307, 237, 102, 606, 157, 150, 513, 501]"
22991,"[283, 604, 394, 658, 687, 280, 223, 584, 647, 206]"
22992,"[576, 459, 268, 35, 668, 57, 173, 82, 585, 140]"
22993,"[591, 283, 223, 541, 687, 443, 584, 557, 411, 163]"
22994,"[501, 280, 235, 606, 609, 355, 175, 157, 641, 513]"
22995,"[382, 257, 612, 121, 442, 41, 260, 390, 429, 570]"
22996,"[291, 564, 112, 355, 127, 659, 66, 281, 210, 568]"
22997,"[514, 273, 404, 168, 585, 256, 366, 529, 132, 575]"
22998,"[355, 280, 182, 658, 501, 157, 235, 112, 449, 641]"
22999,"[283, 604, 394, 658, 223, 687, 584, 280, 591, 206]"
23000,"[146, 404, 585, 671, 366, 27, 77, 548, 256, 514]"
23001,"[671, 38, 30, 258, 146, 240, 585, 563, 436, 668]"
23002,"[555, 611, 557, 543, 368, 273, 687, 388, 110, 271]"
23003,"[334, 245, 617, 203, 349, 443, 658, 557, 231, 283]"
23004,"[237, 280, 201, 147, 606, 641, 307, 658, 501, 609]"
23005,"[381, 691, 443, 77, 447, 273, 615, 585, 571, 411]"
23006,"[336, 604, 641, 449, 433, 61, 640, 55, 280, 237]"
23007,"[107, 585, 443, 153, 514, 273, 79, 543, 548, 368]"
23008,"[499, 670, 607, 471, 237, 404, 2, 157, 38, 137]"
23009,"[585, 548, 647, 584, 79, 394, 352, 514, 173, 234]"
23010,"[73, 396, 670, 184, 533, 156, 513, 664, 611, 529]"
23011,"[581, 490, 140, 666, 656, 580, 363, 291, 659, 564]"
23012,"[366, 404, 585, 27, 173, 548, 146, 256, 514, 77]"
23013,"[671, 146, 585, 563, 514, 404, 368, 38, 332, 256]"
23014,"[584, 557, 70, 283, 223, 163, 591, 411, 154, 443]"
23015,"[366, 585, 404, 27, 548, 514, 256, 173, 362, 146]"
23016,"[80, 448, 571, 271, 168, 545, 121, 579, 498, 691]"
23017,"[404, 366, 146, 27, 332, 176, 671, 256, 173, 548]"
23018,"[514, 404, 366, 173, 256, 132, 332, 146, 27, 575]"
23019,"[80, 35, 553, 121, 368, 497, 154, 432, 202, 49]"
23020,"[599, 160, 105, 30, 138, 134, 412, 678, 436, 259]"
23021,"[394, 307, 201, 147, 7, 498, 27, 448, 271, 77]"
23022,"[146, 671, 404, 366, 332, 27, 256, 173, 287, 563]"
23023,"[307, 7, 366, 173, 404, 607, 201, 271, 137, 240]"
23024,"[307, 271, 513, 280, 102, 498, 157, 501, 687, 641]"
23025,"[366, 404, 27, 256, 173, 146, 132, 585, 548, 117]"
23026,"[443, 79, 584, 585, 107, 223, 283, 514, 352, 168]"
23027,"[240, 256, 379, 77, 404, 656, 582, 307, 201, 585]"
23028,"[545, 340, 498, 77, 319, 448, 271, 571, 404, 281]"
23029,"[374, 295, 500, 585, 240, 304, 682, 437, 376, 217]"
23030,"[153, 443, 79, 514, 114, 585, 584, 176, 168, 223]"
23031,"[121, 381, 80, 612, 691, 570, 308, 429, 271, 599]"
23032,"[404, 420, 456, 213, 35, 400, 352, 630, 568, 395]"
23033,"[585, 366, 77, 548, 404, 647, 514, 27, 173, 256]"
23034,"[580, 628, 276, 649, 40, 443, 690, 557, 585, 311]"
23035,"[329, 617, 591, 402, 154, 259, 409, 80, 557, 502]"
23036,"[691, 592, 240, 641, 307, 527, 213, 585, 418, 383]"
23037,"[307, 641, 471, 201, 147, 309, 280, 240, 418, 24]"
23038,"[617, 585, 591, 647, 548, 557, 80, 584, 79, 259]"
23039,"[607, 404, 514, 319, 157, 137, 7, 362, 240, 606]"
23040,"[514, 213, 352, 543, 404, 168, 223, 585, 592, 107]"
23041,"[691, 271, 307, 221, 237, 641, 280, 240, 201, 147]"
23042,"[514, 585, 404, 146, 366, 671, 240, 256, 132, 622]"
23043,"[404, 545, 366, 77, 271, 225, 319, 137, 579, 448]"
23044,"[381, 691, 80, 168, 571, 273, 121, 443, 21, 447]"
23045,"[514, 592, 404, 366, 479, 112, 256, 141, 132, 585]"
23046,"[240, 641, 307, 201, 280, 147, 237, 607, 383, 418]"
23047,"[35, 404, 585, 575, 543, 641, 456, 352, 383, 77]"
23048,"[498, 355, 235, 658, 206, 652, 291, 249, 309, 107]"
23049,"[55, 258, 671, 38, 640, 240, 117, 146, 585, 563]"
23050,"[443, 585, 514, 107, 79, 575, 548, 153, 584, 273]"
23051,"[471, 237, 607, 383, 641, 157, 240, 7, 271, 571]"
23052,"[80, 218, 551, 186, 221, 128, 61, 691, 49, 617]"
23053,"[404, 173, 102, 366, 27, 146, 256, 132, 352, 43]"
23054,"[381, 691, 340, 252, 571, 273, 276, 473, 77, 271]"
23055,"[585, 366, 404, 77, 548, 27, 671, 514, 256, 173]"
23056,"[223, 443, 687, 283, 606, 280, 658, 175, 394, 501]"
23057,"[585, 366, 77, 256, 146, 404, 514, 173, 362, 132]"
23058,"[443, 585, 107, 79, 514, 548, 153, 584, 273, 168]"
23059,"[443, 102, 427, 345, 276, 557, 127, 79, 204, 586]"
23060,"[585, 77, 548, 514, 366, 362, 256, 173, 146, 132]"
23061,"[352, 443, 585, 79, 107, 514, 543, 548, 153, 206]"
23062,"[366, 585, 404, 173, 27, 548, 146, 256, 77, 514]"
23063,"[592, 240, 622, 563, 527, 213, 141, 146, 640, 583]"
23064,"[248, 310, 513, 501, 287, 670, 7, 77, 607, 585]"
23065,"[656, 604, 383, 390, 258, 48, 61, 433, 548, 375]"
23066,"[173, 404, 27, 366, 146, 256, 132, 607, 376, 307]"
23067,"[670, 404, 258, 24, 173, 332, 162, 482, 607, 543]"
23068,"[647, 404, 548, 447, 394, 584, 514, 585, 366, 79]"
23069,"[585, 404, 366, 77, 146, 671, 548, 27, 514, 332]"
23070,"[404, 366, 27, 310, 77, 240, 256, 173, 585, 146]"
23071,"[366, 404, 27, 256, 173, 585, 146, 647, 548, 132]"
23072,"[366, 404, 27, 146, 256, 173, 548, 585, 647, 197]"
23073,"[329, 77, 617, 366, 310, 248, 404, 678, 27, 256]"
23074,"[668, 671, 291, 38, 112, 551, 258, 146, 310, 240]"
23075,"[443, 79, 223, 514, 153, 585, 584, 168, 548, 107]"
23076,"[647, 548, 585, 366, 584, 79, 404, 394, 514, 622]"
23077,"[307, 201, 240, 670, 237, 607, 7, 641, 258, 147]"
23078,"[553, 551, 80, 291, 126, 659, 564, 127, 694, 186]"
23079,"[366, 404, 27, 256, 173, 585, 146, 647, 548, 132]"
23080,"[394, 283, 604, 647, 584, 658, 223, 79, 687, 201]"
23081,"[647, 585, 514, 548, 394, 584, 366, 79, 192, 404]"
23082,"[443, 102, 79, 153, 585, 514, 557, 427, 345, 276]"
23083,"[368, 585, 640, 240, 383, 221, 656, 641, 514, 362]"
23084,"[27, 256, 366, 132, 661, 514, 461, 416, 173, 659]"
23085,"[366, 404, 27, 256, 117, 173, 585, 146, 647, 548]"
23086,"[447, 617, 691, 557, 591, 394, 585, 647, 548, 584]"
23087,"[271, 471, 448, 449, 154, 498, 237, 571, 604, 157]"
23088,"[648, 11, 109, 443, 455, 557, 407, 30, 68, 247]"
23089,"[612, 121, 35, 585, 260, 106, 107, 429, 570, 127]"
23090,"[121, 612, 681, 598, 260, 259, 570, 308, 429, 123]"
23091,"[585, 418, 107, 404, 77, 575, 182, 641, 383, 362]"
23092,"[307, 641, 280, 501, 201, 157, 237, 83, 513, 606]"
23093,"[545, 381, 340, 571, 498, 271, 273, 448, 114, 579]"
23094,"[548, 394, 617, 221, 647, 80, 366, 201, 585, 147]"
23095,"[670, 307, 237, 157, 501, 201, 513, 607, 7, 543]"
23096,"[612, 121, 375, 570, 641, 260, 429, 175, 107, 598]"
23097,"[223, 283, 658, 259, 584, 604, 443, 557, 687, 282]"
23098,"[581, 690, 71, 276, 443, 580, 557, 88, 584, 649]"
23099,"[581, 592, 640, 527, 213, 583, 141, 55, 240, 585]"
23100,"[34, 35, 202, 49, 360, 231, 387, 372, 286, 612]"
23101,"[612, 570, 681, 121, 429, 207, 375, 359, 281, 423]"
23102,"[648, 591, 283, 584, 70, 109, 443, 360, 557, 541]"
23103,"[612, 121, 80, 387, 106, 372, 221, 286, 554, 35]"
23104,"[491, 28, 498, 235, 448, 254, 202, 545, 275, 248]"
23105,"[286, 272, 448, 231, 104, 108, 612, 83, 352, 79]"
23106,"[237, 641, 157, 307, 280, 112, 471, 24, 240, 668]"
23107,"[545, 448, 273, 579, 498, 77, 340, 571, 281, 612]"
23108,"[612, 286, 272, 108, 281, 80, 448, 104, 231, 106]"
23109,"[113, 545, 427, 193, 554, 555, 340, 610, 34, 692]"
23110,"[35, 427, 489, 262, 40, 127, 554, 106, 555, 222]"
23111,"[202, 34, 35, 489, 203, 542, 161, 222, 262, 555]"
23112,"[355, 112, 291, 235, 652, 498, 310, 249, 568, 521]"
23113,"[193, 34, 113, 202, 37, 579, 395, 545, 91, 460]"
23114,"[443, 557, 503, 434, 341, 222, 489, 690, 71, 170]"
23115,"[121, 80, 409, 612, 186, 472, 136, 432, 637, 259]"
23116,"[34, 202, 35, 49, 395, 216, 692, 555, 554, 489]"
23117,"[448, 108, 281, 498, 612, 545, 104, 579, 652, 444]"
23118,"[310, 240, 355, 671, 309, 585, 221, 287, 146, 563]"
23119,"[80, 630, 275, 121, 448, 579, 545, 498, 239, 32]"
23120,"[310, 127, 355, 585, 276, 235, 77, 692, 248, 443]"
23121,"[498, 127, 175, 545, 276, 448, 106, 104, 282, 157]"
23122,"[564, 291, 310, 355, 112, 659, 568, 127, 66, 281]"
23123,"[28, 491, 235, 584, 83, 265, 346, 548, 108, 360]"
23124,"[443, 310, 557, 355, 79, 248, 168, 158, 88, 681]"
23125,"[612, 281, 498, 319, 444, 652, 249, 670, 579, 571]"
23126,"[491, 28, 235, 248, 310, 254, 630, 83, 568, 108]"
23127,"[612, 248, 104, 245, 106, 231, 281, 387, 254, 310]"
23128,"[360, 352, 231, 35, 283, 334, 104, 49, 79, 681]"
23129,"[80, 121, 202, 32, 402, 154, 49, 148, 128, 542]"
23130,"[127, 235, 106, 612, 121, 107, 630, 692, 43, 491]"
23131,"[229, 113, 442, 41, 489, 382, 257, 333, 426, 136]"
23132,"[35, 202, 34, 49, 360, 231, 444, 281, 254, 334]"
23133,"[329, 49, 80, 35, 360, 32, 202, 617, 372, 121]"
23134,"[439, 618, 630, 275, 32, 231, 515, 161, 126, 262]"
23135,"[105, 160, 30, 412, 436, 259, 170, 407, 632, 166]"
23136,"[388, 275, 249, 466, 411, 455, 658, 120, 498, 630]"
23137,"[443, 35, 352, 681, 79, 360, 283, 575, 334, 231]"
23138,"[83, 222, 554, 108, 491, 231, 489, 286, 272, 555]"
23139,"[234, 443, 658, 557, 394, 604, 265, 280, 283, 206]"
23140,"[222, 336, 604, 554, 489, 162, 555, 433, 398, 471]"
23141,"[491, 557, 265, 591, 617, 443, 259, 554, 402, 154]"
23142,"[485, 551, 80, 252, 112, 150, 157, 553, 221, 201]"
23143,"[592, 310, 240, 355, 168, 585, 583, 527, 213, 584]"
23144,"[80, 231, 286, 612, 387, 618, 272, 49, 32, 104]"
23145,"[202, 49, 254, 489, 148, 128, 491, 28, 80, 35]"
23146,"[310, 498, 287, 258, 55, 61, 612, 121, 221, 77]"
23147,"[327, 284, 37, 544, 346, 631, 316, 228, 139, 85]"
23148,"[202, 231, 28, 262, 542, 333, 254, 203, 161, 35]"
23149,"[34, 443, 231, 692, 395, 216, 557, 79, 554, 555]"
23150,"[443, 545, 448, 104, 498, 579, 557, 571, 79, 158]"
23151,"[514, 366, 404, 132, 548, 256, 27, 461, 416, 173]"
23152,"[179, 222, 360, 352, 612, 554, 684, 565, 444, 334]"
23153,"[360, 35, 283, 352, 394, 234, 658, 565, 206, 334]"
23154,"[584, 352, 283, 360, 334, 443, 557, 548, 231, 104]"
23155,"[443, 584, 79, 647, 548, 192, 585, 514, 622, 447]"
23156,"[275, 498, 545, 448, 281, 579, 652, 37, 128, 692]"
23157,"[108, 612, 248, 231, 286, 564, 104, 291, 554, 49]"
23158,"[585, 575, 77, 592, 273, 127, 35, 107, 641, 418]"
23159,"[202, 412, 262, 542, 333, 254, 203, 161, 35, 346]"
